nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER8,2231445.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER9,2231448.0,22.0,False,True,False,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2938187394679876785,1389175.0,Zunder/208656,Parking priv\'e9 \'e0 usage public,"89 Route d'Auxerre, Saint-Andr\'e9-les-Vergers 10120 France",31555.0," [4.053402 , 48.269709] ",4,ESZUNEFR1001ER01,3763207.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-07-10,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,4.053402,48.269709,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2938187394679876785,1389175.0,Zunder/208656,Parking priv\'e9 \'e0 usage public,"89 Route d'Auxerre, Saint-Andr\'e9-les-Vergers 10120 France",31555.0," [4.053402 , 48.269709] ",4,ESZUNEFR1001ER02,3763198.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-07-10,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,4.053402,48.269709,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2938187394679876785,1389175.0,Zunder/208656,Parking priv\'e9 \'e0 usage public,"89 Route d'Auxerre, Saint-Andr\'e9-les-Vergers 10120 France",31555.0," [4.053402 , 48.269709] ",4,ESZUNEFR1001ER03,3763201.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-07-10,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,4.053402,48.269709,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2938187394679876785,1389175.0,Zunder/208656,Parking priv\'e9 \'e0 usage public,"89 Route d'Auxerre, Saint-Andr\'e9-les-Vergers 10120 France",31555.0," [4.053402 , 48.269709] ",4,ESZUNEFR1001ER04,3763204.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-07-10,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,4.053402,48.269709,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP4639348803081592999,1601772.0,Zunder/329883,Parking priv\'e9 \'e0 usage public," N10, Aussac-Vadalle 16560 France",31555.0," [0.192606 , 45.820336] ",4,ESZUNEFR1621ER01,4460028.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-12-23,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,0.192606,45.820336,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP4639348803081592999,1601772.0,Zunder/329883,Parking priv\'e9 \'e0 usage public," N10, Aussac-Vadalle 16560 France",31555.0," [0.192606 , 45.820336] ",4,ESZUNEFR1621ER02,4460031.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-12-23,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,0.192606,45.820336,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP4639348803081592999,1601772.0,Zunder/329883,Parking priv\'e9 \'e0 usage public," N10, Aussac-Vadalle 16560 France",31555.0," [0.192606 , 45.820336] ",4,ESZUNEFR1621ER03,4460034.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-12-23,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,0.192606,45.820336,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP4639348803081592999,1601772.0,Zunder/329883,Parking priv\'e9 \'e0 usage public," N10, Aussac-Vadalle 16560 France",31555.0," [0.192606 , 45.820336] ",4,ESZUNEFR1621ER04,4460037.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-12-23,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,0.192606,45.820336,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER01,3201312.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER02,2877984.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER03,2877918.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER04,3169521.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER05,3169536.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER06,2877936.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER07,3169542.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER08,3169539.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER09,2877954.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER1,2877972.0,50.0,False,False,False,True,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER10,3169533.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER11,2877939.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER12,2877921.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER13,2877960.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER14,3169512.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER15,3169527.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER16,3169518.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER17,3169500.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER18,3169497.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER19,3169503.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER2,2877966.0,44.0,False,True,False,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,True,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP2390859124371961547,1080339.0,Zunder/122319,Station d\'e9di\'e9e \'e0 la recharge rapide," A71/E11, km200, Aire de Bourges-Marmagne, Marmagne 18500 France",31555.0," [2.240639 , 47.096021] ",48,ESZUNEFR1801ER20,3169515.0,400.0,False,False,True,False,False,False,True,True,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,2.240639,47.096021,31670.0,Inconnu,False,False,False\
